Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,1.99657870000000,0.66870000000000,16.56890000000000,0,Composed: Copy with GPU GDI,0.79710000000000,31.73080000000000,16.61440000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.01327970000000,0.43450000000000,16.70100000000000,0,Composed: Copy with GPU GDI,0.60560000000000,31.75200000000000,16.72220000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.02995600000000,0.55150000000000,16.67630000000000,0,Composed: Copy with GPU GDI,0.68520000000000,31.73090000000000,16.65520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.04684990000000,0.48870000000000,16.89390000000000,0,Composed: Copy with GPU GDI,0.66310000000000,31.49280000000000,16.65580000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.06367370000000,0.63650000000000,16.82380000000000,0,Composed: Copy with GPU GDI,0.78830000000000,31.43060000000000,16.76160000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.08014660000000,0.47850000000000,16.47290000000000,0,Composed: Copy with GPU GDI,0.60570000000000,31.60720000000000,16.64950000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.09688360000000,0.52070000000000,16.73700000000000,0,Composed: Copy with GPU GDI,0.63940000000000,31.54690000000000,16.67670000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.11428780000000,0.79620000000000,17.40420000000000,0,Composed: Copy with GPU GDI,0.81850000000000,30.93420000000000,16.79150000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.13066170000000,0.93230000000000,16.37390000000000,0,Composed: Copy with GPU GDI,0.93900000000000,31.04750000000000,16.48720000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.14757010000000,0.88020000000000,16.90840000000000,0,Composed: Copy with GPU GDI,0.74640000000000,31.04410000000000,16.90500000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.16595020000000,1.22950000000000,18.38010000000000,0,Composed: Copy with GPU GDI,1.16440000000000,29.11210000000000,16.44810000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.18279350000000,1.19200000000000,16.84330000000000,0,Composed: Copy with GPU GDI,1.16710000000000,29.07570000000000,16.80690000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.19879330000000,1.54840000000000,15.99980000000000,0,Composed: Copy with GPU GDI,1.69460000000000,29.63610000000000,16.56020000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.21550620000000,1.23900000000000,16.71290000000000,0,Composed: Copy with GPU GDI,1.16490000000000,29.58180000000000,16.65860000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.23237320000000,1.42020000000000,16.86700000000000,0,Composed: Copy with GPU GDI,1.21440000000000,29.36810000000000,16.65330000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.24848450000000,1.42230000000000,16.11130000000000,0,Composed: Copy with GPU GDI,1.26320000000000,29.90900000000000,16.65220000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.26489870000000,1.19010000000000,16.41420000000000,0,Composed: Copy with GPU GDI,1.27940000000000,30.14370000000000,16.64890000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.28235970000000,1.11360000000000,17.46100000000000,0,Composed: Copy with GPU GDI,1.12990000000000,29.34790000000000,16.66520000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.29743860000000,0.84440000000000,15.07890000000000,0,Composed: Copy with GPU GDI,0.79230000000000,30.91710000000000,16.64810000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.31413500000000,0.77660000000000,16.69640000000000,0,Composed: Copy with GPU GDI,0.80250000000000,30.87360000000000,16.65290000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.33101540000000,0.89640000000000,16.88040000000000,0,Composed: Copy with GPU GDI,1.11620000000000,30.69680000000000,16.70360000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.34768970000000,0.82410000000000,16.67430000000000,0,Composed: Copy with GPU GDI,0.82180000000000,30.65080000000000,16.62830000000000
M1937.exe,20204,0x000000000B66E140,D3D9,-1,0,0,2.36411420000000,0.99910000000000,16.42450000000000,0,Composed: Copy with GPU GDI,0.97000000000000,30.92520000000000,16.69890000000000
